institutionCode,collectionCode,catalogNumber,occurrenceID,eventDate,decimalLongitude,decimalLatitude,scientificName,scientificNameID,occurrenceStatus,basisOfRecord
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4016,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4016,98-07-22,-124.02607258045627,44.61072171068845,Polydora cornuta,131143,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4017,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4017,98-07-22,-124.01920190145877,44.620686001583685,Polydora cornuta,131143,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4018,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4018,98-07-22,-124.02607258045627,44.61072171068845,Rhynchospio glutaea,174830,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4019,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4019,98-07-22,-124.01920190145877,44.620686001583685,Rhynchospio glutaea,174830,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4020,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4020,98-07-22,-124.02607258045627,44.61072171068845,Upogebia pugettensis,367757,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4021,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4021,98-07-22,-124.01920190145877,44.620686001583685,Upogebia pugettensis,367757,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4022,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4022,99-07-11,-123.91636348116721,45.55197009840909,Magelona pitelkai,329155,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4023,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4023,99-07-11,-123.91636348116721,45.55197009840909,Nippoleucon hinumensis,182361,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4024,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4024,99-07-11,-123.91636348116721,45.55197009840909,Rhynchospio glutaea,174830,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4025,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4025,99-07-11,-123.90215544625332,45.528876830442215,Cancer magister,452271,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4026,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4026,99-07-11,-123.90215544625332,45.528876830442215,Eogammarus confervicolus,488606,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4027,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4027,99-07-11,-123.90215544625332,45.528876830442215,Glycinde polygnatha,240626,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4028,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4028,99-07-11,-123.90570870217543,45.52491924847635,Americorophium salmonis,431328,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4029,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4029,99-07-11,-123.90570870217543,45.52491924847635,Cryptomya californica,397065,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4030,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4030,99-07-11,-123.90570870217543,45.52491924847635,Eogammarus confervicolus,488606,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4031,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4031,99-07-11,-123.90570870217543,45.52491924847635,Glycinde polygnatha,240626,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4032,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4032,99-07-11,-123.90570870217543,45.52491924847635,Mediomastus californiensis,157483,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4033,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4033,99-07-11,-123.89846711747245,45.523226548110905,Cryptomya californica,397065,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4034,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4034,99-07-11,-123.89846711747245,45.523226548110905,Eohaustorius estuarius,491519,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4035,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4035,99-07-11,-123.903005439053,45.51560681884144,Eohaustorius estuarius,491519,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4036,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4036,99-07-11,-123.903005439053,45.51560681884144,Neotrypaea californiensis,465347,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4037,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4037,99-07-11,-123.94332159944568,45.524188951454754,Eobrolgus chumashi,548794,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4038,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4038,99-07-11,-123.94332159944568,45.524188951454754,Grandidierella japonica,238740,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4039,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4039,99-07-11,-123.94332159944568,45.524188951454754,Leptochelia savignyi,136475,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4040,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4040,99-07-11,-123.94332159944568,45.524188951454754,Nippoleucon hinumensis,182361,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4041,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4041,99-07-11,-123.94332159944568,45.524188951454754,Pygospio elegans,131170,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4042,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4042,99-07-11,-123.9435334335021,45.524390209316124,Eobrolgus chumashi,548794,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4043,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4043,99-07-11,-123.9435334335021,45.524390209316124,Glycinde polygnatha,240626,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4044,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4044,99-07-11,-123.9435334335021,45.524390209316124,Grandidierella japonica,238740,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4045,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4045,99-07-11,-123.9435334335021,45.524390209316124,Leptochelia savignyi,136475,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4046,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4046,99-07-11,-123.9435334335021,45.524390209316124,Macoma balthica,141579,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4047,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4047,99-07-11,-123.9435334335021,45.524390209316124,Nippoleucon hinumensis,182361,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4048,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4048,99-07-11,-123.9435334335021,45.524390209316124,Polydora cornuta,131143,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4049,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4049,99-07-11,-123.9435334335021,45.524390209316124,Pygospio elegans,131170,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4050,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4050,99-07-11,-123.94384361557987,45.524985752525495,Eobrolgus chumashi,548794,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4051,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4051,99-07-11,-123.94384361557987,45.524985752525495,Grandidierella japonica,238740,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4052,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4052,99-07-11,-123.94384361557987,45.524985752525495,Leptochelia savignyi,136475,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4053,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4053,99-07-11,-123.94384361557987,45.524985752525495,Polydora cornuta,131143,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4054,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4054,99-07-11,-123.94384361557987,45.524985752525495,Pygospio elegans,131170,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4055,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4055,99-07-11,-123.94468577507553,45.5255329613118,Eobrolgus chumashi,548794,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4056,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4056,99-07-11,-123.94468577507553,45.5255329613118,Grandidierella japonica,238740,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4057,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4057,99-07-11,-123.94468577507553,45.5255329613118,Leptochelia savignyi,136475,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4058,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4058,99-07-11,-123.94468577507553,45.5255329613118,Macoma nasuta,582761,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4059,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4059,99-07-11,-123.94468577507553,45.5255329613118,Nippoleucon hinumensis,182361,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4060,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4060,99-07-11,-123.94468577507553,45.5255329613118,Polydora cornuta,131143,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4061,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4061,99-07-11,-123.94468577507553,45.5255329613118,Pygospio elegans,131170,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4062,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4062,99-07-11,-123.94477779598768,45.52593271841761,Grandidierella japonica,238740,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4063,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4063,99-07-11,-123.94477779598768,45.52593271841761,Leptochelia savignyi,136475,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4064,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4064,99-07-11,-123.94477779598768,45.52593271841761,Macoma balthica,141579,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4065,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4065,99-07-11,-123.94477779598768,45.52593271841761,Monocorophium insidiosum,148592,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4066,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4066,99-07-11,-123.94477779598768,45.52593271841761,Nephtys caecoides,334136,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4067,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4067,99-07-11,-123.94477779598768,45.52593271841761,Nippoleucon hinumensis,182361,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4068,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4068,99-07-11,-123.94477779598768,45.52593271841761,Polydora cornuta,131143,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4069,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4069,99-07-11,-123.94477779598768,45.52593271841761,Pygospio elegans,131170,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4070,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4070,99-07-11,-123.94130857921891,45.52716766832986,Eobrolgus chumashi,548794,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4071,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4071,99-07-11,-123.94130857921891,45.52716766832986,Glycinde polygnatha,240626,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4072,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4072,99-07-11,-123.94130857921891,45.52716766832986,Grandidierella japonica,238740,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4073,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4073,99-07-11,-123.94130857921891,45.52716766832986,Heptacarpus littoralis,589135,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4074,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4074,99-07-11,-123.94130857921891,45.52716766832986,Leptochelia savignyi,136475,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4075,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4075,99-07-11,-123.94130857921891,45.52716766832986,Mediomastus californiensis,157483,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4076,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4076,99-07-11,-123.94130857921891,45.52716766832986,Monocorophium insidiosum,148592,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4077,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4077,99-07-11,-123.94130857921891,45.52716766832986,Nereis vexillosa,329765,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4078,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4078,99-07-11,-123.94130857921891,45.52716766832986,Nippoleucon hinumensis,182361,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4079,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4079,99-07-11,-123.94130857921891,45.52716766832986,Polydora cornuta,131143,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4080,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4080,99-07-11,-123.94130857921891,45.52716766832986,Pygospio elegans,131170,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4081,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4081,99-07-11,-123.94625767303683,45.526643046289585,Cirripedia,1082,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4082,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4082,99-07-11,-123.94625767303683,45.526643046289585,Clinocardium nuttallii,381980,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4083,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4083,99-07-11,-123.94625767303683,45.526643046289585,Eobrolgus chumashi,548794,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4084,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4084,99-07-11,-123.94625767303683,45.526643046289585,Grandidierella japonica,238740,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4085,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4085,99-07-11,-123.94625767303683,45.526643046289585,Leptochelia savignyi,136475,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4086,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4086,99-07-11,-123.94625767303683,45.526643046289585,Nippoleucon hinumensis,182361,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4087,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4087,99-07-11,-123.94625767303683,45.526643046289585,Polydora cornuta,131143,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4088,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4088,99-07-11,-123.94625767303683,45.526643046289585,Pygospio elegans,131170,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4089,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4089,99-07-11,-123.94625767303683,45.526643046289585,Rhynchospio glutaea,174830,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4090,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4090,99-07-11,-123.94647196682917,45.526332266870924,Dipolydora quadrilobata,131121,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4091,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4091,99-07-11,-123.94647196682917,45.526332266870924,Eobrolgus chumashi,548794,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4092,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4092,99-07-11,-123.94647196682917,45.526332266870924,Grandidierella japonica,238740,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4093,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4093,99-07-11,-123.94647196682917,45.526332266870924,Leptochelia savignyi,136475,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4094,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4094,99-07-11,-123.94647196682917,45.526332266870924,Macoma balthica,141579,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4095,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4095,99-07-11,-123.94647196682917,45.526332266870924,Macoma nasuta,582761,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4096,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4096,99-07-11,-123.94647196682917,45.526332266870924,Polydora cornuta,131143,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4097,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4097,99-07-11,-123.94647196682917,45.526332266870924,Pygospio elegans,131170,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4098,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4098,99-07-11,-123.9461260746741,45.52579372479818,Eobrolgus chumashi,548794,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4099,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4099,99-07-11,-123.9461260746741,45.52579372479818,Glycinde polygnatha,240626,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4100,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4100,99-07-11,-123.9461260746741,45.52579372479818,Leptochelia savignyi,136475,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4101,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4101,99-07-11,-123.9461260746741,45.52579372479818,Mediomastus californiensis,157483,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4102,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4102,99-07-11,-123.9461260746741,45.52579372479818,Nereis vexillosa,329765,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4103,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4103,99-07-11,-123.9461260746741,45.52579372479818,Polydora cornuta,131143,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4104,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4104,99-07-11,-123.9461260746741,45.52579372479818,Upogebia pugettensis,367757,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4105,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4105,99-07-11,-123.90381017303785,45.48894050530768,Eohaustorius estuarius,491519,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4106,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4106,99-07-11,-123.89606000446999,45.484060214894065,Eohaustorius estuarius,491519,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4107,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4107,99-07-11,-123.89606000446999,45.484060214894065,Leptochelia savignyi,136475,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4108,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4108,99-07-11,-123.93881897848381,45.50521011632635,Grandidierella japonica,238740,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4109,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4109,99-07-11,-123.93881897848381,45.50521011632635,Macoma balthica,141579,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4110,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4110,99-07-11,-123.93881897848381,45.50521011632635,Nippoleucon hinumensis,182361,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4111,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4111,99-07-11,-123.93881897848381,45.50521011632635,Pygospio elegans,131170,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4112,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4112,99-07-11,-123.93738418942036,45.50534704901975,Eteone lighti,337547,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4113,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4113,99-07-11,-123.93738418942036,45.50534704901975,Grandidierella japonica,238740,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4114,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4114,99-07-11,-123.93738418942036,45.50534704901975,Hobsonia florida,333624,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4115,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4115,99-07-11,-123.93738418942036,45.50534704901975,Koinocystididae,142096,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4116,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4116,99-07-11,-123.93738418942036,45.50534704901975,Leptochelia savignyi,136475,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4117,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4117,99-07-11,-123.93738418942036,45.50534704901975,Macoma balthica,141579,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4118,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4118,99-07-11,-123.93738418942036,45.50534704901975,Manayunkia aestuarina,130926,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4119,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4119,99-07-11,-123.93738418942036,45.50534704901975,Nippoleucon hinumensis,182361,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4120,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4120,99-07-11,-123.93738418942036,45.50534704901975,Pygospio elegans,131170,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4121,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4121,99-07-11,-123.93673448541313,45.50658573754708,Edwardsiidae,100665,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4122,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4122,99-07-11,-123.93673448541313,45.50658573754708,Eteone columbiensis,327525,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4123,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4123,99-07-11,-123.93673448541313,45.50658573754708,Grandidierella japonica,238740,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4124,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4124,99-07-11,-123.93673448541313,45.50658573754708,Koinocystididae,142096,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4125,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4125,99-07-11,-123.93673448541313,45.50658573754708,Macoma balthica,141579,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4126,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4126,99-07-11,-123.93673448541313,45.50658573754708,Manayunkia aestuarina,130926,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4127,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4127,99-07-11,-123.93673448541313,45.50658573754708,Nippoleucon hinumensis,182361,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4128,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4128,99-07-11,-123.93673448541313,45.50658573754708,Pygospio elegans,131170,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4129,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4129,99-07-11,-123.93595791666088,45.50407010737342,Americorophium salmonis,431328,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,4130,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 4130,99-07-11,-123.93595791666088,45.50407010737342,Eteone lighti,337547,present,HumanObservation
